"class" "V1" "V10" "V11" "V12" "V13" "V15" "V16" "V17" "V18" "V19" "V2" "V20" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V3" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V4" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V5" "V6" "V7" "V8" "V9"
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 588 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 163 404 0 0 0 0 0 0 0 0 0 1 1 1 0
"0" 0 0 0 0 0 500 1 0 0 1 0 1 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 35 404 0 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 411 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 47 404 0 1 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 1 444 0 1 0 0 1 0 0 30 0 0 0 0 0 0 0 133 404 0 0 0 0 0 0 0 0 1 0 0 0 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 377 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 124 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 433 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 66 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 255 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 168 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 687 0 0 0 0 0 0 0 0 0 300 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 134 383 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 1 0 0 812 0 0 0 0 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 84 202 0 0 0 0 0 0 0 0 0 0 1 1 1
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 433 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 107 404 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 500 1 0 0 1 0 0 0 1 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 53 222 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 1 0 0 812 0 0 0 0 0 0 0 0 1 266 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 99 202 1 0 0 0 0 0 0 0 0 0 0 0 0
"1" 0 0 1 0 0 562 0 0 1 0 0 0 0 0 0 444 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 237 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 1 1 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 80 505 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 562 0 0 0 0 0 0 0 0 0 566 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 154 383 0 0 0 0 0 1 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 477 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 24 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 437 1 0 0 1 0 0 0 1 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 74 50 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 624 0 0 1 1 0 0 0 0 0 533 0 0 0 0 0 0 0 73 0 0 0 0 0 0 0 166 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 1 0 0 0 0 624 0 0 0 0 0 0 0 0 0 344 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 34 323 0 0 0 0 0 1 0 0 0 0 1 0 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 255 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 41 555 0 0 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 544 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 81 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 250 1 1 0 1 0 0 0 0 0 355 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 144 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 437 1 0 0 1 0 0 0 1 0 511 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 124 454 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 266 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 201 505 1 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 500 0 0 1 1 0 0 0 0 0 411 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 264 454 0 1 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 65 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 389 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 276 363 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 455 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 133 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 1 0 0 624 1 0 0 0 0 0 0 0 1 233 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 116 202 0 1 0 0 0 0 0 0 0 0 1 0 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 83 404 0 0 0 1 1 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 544 0 0 0 0 0 1 0 143 0 0 0 0 0 0 0 100 454 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 312 1 0 0 1 0 0 1 0 0 666 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 55 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 488 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 44 303 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 812 1 0 0 1 0 1 0 0 0 422 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 72 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 453 0 0 0 562 1 1 0 1 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 37 525 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 322 0 0 0 0 0 0 1 50 1 0 0 0 0 0 0 148 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 333 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 181 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 278 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 136 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 466 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 169 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 1 1 0 0 0 1 0 300 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 353 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 1 500 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 205 444 1 1 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 115 404 0 0 0 0 0 1 0 0 0 0 1 1 0
"0" 0 0 0 0 0 812 1 0 0 0 1 0 0 0 1 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 128 484 0 0 0 1 0 1 0 0 0 0 0 0 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 511 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 58 454 1 1 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 79 404 0 0 0 0 0 0 0 0 0 0 1 1 1
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 255 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 72 202 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 1 233 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 171 404 0 1 0 0 0 0 0 0 0 0 1 0 0
"0" 0 0 0 0 0 312 1 1 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 138 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 255 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 368 404 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 749 0 0 0 1 0 0 1 0 0 422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 85 353 0 0 0 0 0 0 0 1 1 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 1 0 0 1 455 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 93 404 0 0 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 488 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 93 555 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 62 0 0 0 1 0 0 0 0 0 533 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 140 404 0 1 0 0 0 0 0 0 1 1 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 644 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 143 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 411 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 104 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 0 289 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 101 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 588 0 0 0 0 0 0 0 68 0 0 0 0 0 0 0 150 404 1 0 0 0 0 0 0 1 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 411 0 1 0 0 0 0 0 22 0 0 0 0 0 0 0 119 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 533 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 30 454 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 77 0 0 0 0 0 0 0 164 454 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 0 0 0 1 0 0 1 0 0 444 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 143 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 400 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 44 555 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 0 0 1 1 0 0 0 0 0 311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 68 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 644 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 150 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 533 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 1 0 0 355 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 69 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 375 1 0 0 1 0 0 0 0 0 477 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 242 424 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 400 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 60 505 0 0 0 0 0 0 0 0 0 0 1 1 1
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 733 0 0 0 0 0 0 1 200 0 0 0 0 0 0 0 76 404 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 0 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 74 454 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 1 0 0 0 1 0 0 0 0 444 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 26 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 1 0 477 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 167 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 562 1 0 0 1 0 0 1 0 0 511 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 80 686 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 110 151 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 562 0 1 0 1 0 0 0 0 1 366 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 178 404 0 0 0 0 0 0 0 0 1 0 0 0 0
"0" 0 345 0 0 0 874 0 0 0 1 0 0 0 0 0 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 127 454 1 0 0 0 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 1 400 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 32 404 1 1 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 0 1 0 1 0 0 0 0 0 488 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 37 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 874 0 0 0 1 0 0 0 0 0 377 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 95 605 0 0 0 0 0 0 0 0 0 0 1 1 1
"0" 0 0 0 0 0 562 0 0 0 0 0 0 0 0 0 433 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 110 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 244 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 119 505 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 500 0 0 0 1 0 0 1 0 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 57 121 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 1 312 1 0 0 1 0 0 0 0 0 433 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 117 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 1 0 0 0 0 687 0 0 0 0 1 0 0 0 0 466 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 17 404 0 0 0 0 0 0 0 0 1 0 0 0 1
"0" 0 0 0 0 1 562 1 0 0 0 0 0 0 0 0 366 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 90 353 0 0 0 1 1 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 699 0 0 0 0 0 0 1 150 0 0 0 0 0 0 0 131 454 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 1 749 1 0 0 1 0 0 0 0 0 400 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 125 525 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 1 0 0 0 0 562 1 0 0 1 0 1 0 0 0 233 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 174 404 0 1 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 278 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 87 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 874 0 0 0 0 1 0 0 0 0 511 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 31 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 812 1 0 0 1 0 0 1 0 0 511 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 100 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 1 812 1 0 0 1 0 0 0 0 0 500 0 0 0 0 0 0 1 73 0 0 0 0 0 0 0 129 555 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 624 1 0 0 1 0 0 1 0 0 455 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 70 505 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 677 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 197 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"1" 0 0 0 0 0 250 1 0 0 0 0 0 0 0 0 666 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 86 404 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 278 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 275 404 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 244 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 23 202 0 1 0 0 0 0 0 0 1 0 0 1 0
"1" 0 0 0 0 0 749 1 0 0 1 0 0 1 0 0 444 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 138 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 624 1 0 0 1 0 0 0 0 0 300 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 246 505 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 173 303 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 1 644 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 240 404 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 1 0 0 211 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 382 252 0 0 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 511 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 36 605 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 0 1 0 0 0 0 588 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 74 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 500 1 0 0 1 0 0 0 0 0 189 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 141 202 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 0 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 128 303 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 566 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 235 505 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 687 1 0 0 1 0 0 0 0 0 222 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 276 303 1 1 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 533 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 47 202 0 0 0 0 0 0 0 0 1 0 0 1 1
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 622 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 83 414 1 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 1 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 159 424 0 1 0 0 0 0 0 0 0 0 1 0 0
"1" 0 0 0 0 0 874 1 0 0 0 0 0 0 0 0 477 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 22 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 1 0 0 812 1 0 0 0 0 0 0 0 0 555 0 0 0 0 0 0 0 68 0 0 0 0 1 0 0 31 404 1 0 0 0 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 1 687 1 0 0 1 0 0 0 0 0 322 0 0 0 1 0 0 1 73 0 0 0 0 0 0 0 76 323 0 0 0 1 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 500 1 0 0 1 0 1 0 1 0 300 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 187 404 0 0 0 0 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 624 1 0 0 1 0 0 0 0 1 200 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 280 404 1 0 0 0 0 1 0 0 0 0 0 0 0
"0" 0 0 0 0 0 687 1 0 0 0 0 0 0 0 0 710 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 236 555 0 0 0 1 1 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 1 0 1 0 0 0 0 0 289 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 77 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 0 0 677 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 100 505 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 1 278 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 149 404 1 1 0 0 0 0 0 0 0 0 0 0 0
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 1 344 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 269 394 0 0 0 0 0 0 0 0 1 0 0 0 0
"0" 0 0 0 0 0 812 0 0 0 1 0 0 0 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 124 404 1 0 0 0 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 0 0 0 1 0 0 0 0 0 322 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 184 424 0 0 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 344 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 118 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 937 1 0 0 0 1 0 0 0 0 389 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 70 555 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 562 0 0 0 1 0 0 0 0 1 488 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 195 404 0 0 0 0 0 1 0 1 1 0 0 0 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 333 0 0 0 1 0 0 0 34 0 0 0 0 0 0 0 49 404 0 0 0 1 0 0 0 0 0 0 1 0 0
"0" 0 0 1 0 0 749 1 0 0 0 0 0 0 0 0 666 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 133 202 0 0 0 1 0 0 0 0 0 0 0 1 1
"1" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 422 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 120 505 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 1 0 0 562 1 0 0 0 0 0 0 0 0 400 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 232 404 0 0 0 1 0 1 0 0 0 0 0 1 0
"0" 0 0 0 0 0 562 0 0 1 1 0 0 0 0 0 377 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 171 202 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 1 562 1 0 0 1 0 0 0 0 0 577 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 98 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"1" 0 436 0 0 0 874 1 0 0 1 0 0 0 0 0 599 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 47 605 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 266 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 169 202 0 1 0 0 0 0 0 0 1 0 0 1 0
"0" 0 0 0 0 0 562 1 0 0 1 0 0 0 1 0 666 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 56 404 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 395 0 0 0 624 0 0 0 1 0 0 0 0 0 233 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 144 242 0 1 0 0 0 0 0 0 0 0 1 1 0
"1" 0 0 0 0 0 812 1 0 0 0 0 0 0 0 0 777 0 0 0 0 0 0 1 200 0 0 0 0 0 0 0 24 353 0 0 0 1 1 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 874 1 0 0 1 0 0 0 0 0 477 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 68 505 0 0 0 1 0 0 0 0 0 0 0 0 1
"0" 0 0 0 0 0 375 1 0 0 1 0 0 0 0 0 233 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 128 706 0 0 0 1 0 0 0 0 0 0 0 1 0
"0" 0 0 0 0 0 812 1 0 0 1 0 0 0 0 0 733 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 176 999 0 0 0 1 0 0 0 0 0 0 0 1 1
"0" 0 0 0 0 0 624 0 0 0 1 0 0 0 0 0 333 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 127 202 0 1 0 0 0 0 0 0 0 0 1 1 0
"0" 0 0 0 0 0 437 1 0 0 1 0 0 0 0 0 244 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 92 404 1 0 0 0 0 0 0 0 0 0 0 1 0
"1" 0 0 1 0 0 812 1 0 0 0 0 0 0 0 0 333 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 72 373 0 0 0 1 0 0 0 0 0 0 0 1 1
